walmart-sales-dataset-of-45stores_4 columns
Weekly_Sales;Temperature;Fuel_Price;Unemployment
1213860.61;65.95;4.301;10.199
538634.46;24.36;2.788;10.064
529672.95;28.14;2.771;10.064
542399.07;31.96;2.747;10.064
488417.61;35.98;2.753;10.064
535087.91;36.82;2.766;10.064
519042.49;43.43;2.805;10.064
496851.6;46.03;2.834;10.064
552985.34;48.56;2.831;10.064
599629.25;44.96;2.826;10.16
569937.23;57.06;2.849;10.16
509100.84;51.14;2.885;10.16
505329.66;51.04;2.895;10.16
501013.47;50.96;2.935;10.16
568497.35;63.81;2.981;10.16
518940.88;50.99;2.983;10.16
502021.82;59.99;2.961;10.16
577627.66;65.64;2.906;10.16
588017.66;69.49;2.857;10.16
540716.58;65.01;2.83;10.16
558731.74;67.13;2.805;10.16
585548.79;74.37;2.81;10.16
581473.55;72.88;2.815;10.409
563449.43;79.22;2.806;10.409
512292.01;76.3;2.796;10.409
506502.09;76.91;2.784;10.409
509872.77;76.35;2.792;10.409
519787.93;74.37;2.792;10.409
495269;74.75;2.81;10.409
531640.19;73.21;2.796;10.409
545766.13;68.99;2.77;10.409
579272.38;75.85;2.735;10.409
491290.37;68.6;2.717;10.409
463752.89;62.49;2.716;10.409
465338.41;65.14;2.718;10.409
474698.01;69.31;2.717;10.524
530059.06;56.32;2.776;10.524
483011.69;55.23;2.878;10.524
505221.17;50.24;2.919;10.524
527058.59;57.73;2.938;10.524
521002.97;44.34;2.938;10.524
524450.7;44.42;2.961;10.524
508174.55;48.62;3.03;10.524
975268.91;44.61;3.07;10.524
642678.53;39.42;3.065;10.524
713834.74;28.43;3.132;10.524
850538.25;30.46;3.139;10.524
1130926.79;29.76;3.15;10.524
465992.02;28.49;3.177;10.524
455952.18;32.56;3.193;10.256
426905.26;24.76;3.215;10.256
445134.15;26.8;3.232;10.256
410426.97;20.61;3.243;10.256
504126.89;26.39;3.24;10.256
550387.78;28.89;3.255;10.256
542529.21;35.34;3.263;10.256
483660.15;30.23;3.281;10.256
536031.67;33.52;3.437;10.256
493430.45;41.42;3.6;10.256
493653.43;43.38;3.634;10.256
478773.05;38.77;3.624;10.256
475615.26;36.04;3.638;9.966
505304.33;44.42;3.72;9.966
518245.97;48.88;3.823;9.966
589252.69;47.76;3.919;9.966
493078.64;57.2;3.988;9.966
534372.53;53.63;4.078;9.966
549551.02;57.71;4.095;9.966
492932.51;58.56;4.101;9.966
550735.64;62.59;4.034;9.966
598251.57;70.09;3.973;9.966
558431.44;69.53;3.924;9.966
536914.17;63.97;3.873;9.966
545368.17;68.53;3.851;9.966
567114.6;70.8;3.815;9.863
547586.07;74.22;3.784;9.863
505246.15;75.2;3.827;9.863
507335.75;77.79;3.882;9.863
474653.06;75.32;3.898;9.863
503486.37;75.33;3.903;9.863
471311.5;74.69;3.88;9.863
498056;71.3;3.82;9.863
608294.98;72.22;3.796;9.863
497085.91;69.16;3.784;9.863
505406.72;69.14;3.809;9.863
474129.35;68.08;3.809;9.863
475696.37;62.36;3.758;9.863
446516.26;69.78;3.684;9.863
514993;56.44;3.633;9.357
475776.45;62.63;3.583;9.357
505068.22;59.3;3.618;9.357
515119.64;49.31;3.604;9.357
620735.72;42.81;3.586;9.357
531600.62;47.8;3.57;9.357
504601.29;50.62;3.571;9.357
913165.19;46.28;3.536;9.357
579874.22;49.11;3.501;9.357
633240.53;45.35;3.47;9.357
736805.66;39.11;3.445;9.357
1016637.39;39.83;3.413;9.357
551743.05;36.28;3.402;9.357
469773.85;34.61;3.439;8.988
444756.37;39;3.523;8.988
446863.31;29.16;3.542;8.988
395987.24;35.68;3.568;8.988
493159.35;40.58;3.633;8.988
545840.05;35.68;3.655;8.988
559606.91;36.25;3.703;8.988
488782.63;39;3.751;8.988
500801.72;37.47;3.827;8.988
504750.35;41.72;3.876;8.988
489293.72;46.06;3.867;8.988
517408.48;54.68;3.889;8.988
504566.28;46.4;3.921;8.988
633826.55;46.38;3.957;9.14
520493.83;49.89;4.025;9.14
525200.59;58.81;4.046;9.14
497250.22;51.42;4.023;9.14
504963.84;50.75;3.991;9.14
529707.87;56.72;3.947;9.14
543706.04;61.9;3.899;9.14
549665.67;62.39;3.85;9.14
576252.35;70.01;3.798;9.14
554093.15;61.71;3.746;9.14
552338.76;66.56;3.683;9.14
581854.5;70.61;3.629;9.14
555954.13;70.99;3.577;9.14
578832.41;77.41;3.538;9.419
514709.76;75.81;3.561;9.419
506705.36;76.57;3.61;9.419
475158.24;73.52;3.701;9.419
504754.74;72.99;3.698;9.419
518628.42;76.74;3.772;9.419
416881.66;74.92;3.84;9.419
615026.15;70.42;3.874;9.419
545844.91;71.93;3.884;9.419
540811.85;73.3;3.921;9.419
475127.18;66.42;3.988;9.419
489079.23;63.38;4.056;9.419
489674.23;62.17;4.018;9.419
520632.8;62.09;4.027;9.151
513737;54.18;4.029;9.151
516909.24;55.28;4;9.151
534970.68;57.58;3.917;9.151
465108.52;39.05;2.572;8.324
497374.57;37.77;2.548;8.324
463513.26;39.75;2.514;8.324
472330.71;45.31;2.561;8.324
472591.07;48.61;2.625;8.324
468189.93;57.1;2.667;8.324
445736.36;54.68;2.72;8.324
442457.35;51.66;2.732;8.324
457884.06;64.12;2.719;8.2
454800.96;65.74;2.77;8.2
471054.16;67.87;2.808;8.2
462454.39;64.21;2.795;8.2
456140.34;66.93;2.78;8.2
457883.94;70.87;2.835;8.2
461868.09;73.08;2.854;8.2
455751.84;74.24;2.826;8.2
462474.16;80.94;2.759;8.2
458343.7;82.68;2.705;8.2
445530.16;83.51;2.668;8.2
447727.52;86.18;2.637;8.2
453210.24;87.01;2.653;8.2
450337.47;82.29;2.669;8.099
436293.4;81.67;2.642;8.099
438068.71;85.61;2.623;8.099
440491.33;87.17;2.608;8.099
437893.76;83.59;2.64;8.099
441407.06;90.3;2.627;8.099
444160.07;89.65;2.692;8.099
447139.8;89.58;2.664;8.099
443810.78;86.2;2.619;8.099
461548.98;82.57;2.577;8.099
455162.92;79.3;2.565;8.099
462058.19;83.03;2.582;8.099
448392.17;80.79;2.624;8.099
445475.3;70.28;2.603;8.163
462080.47;65.76;2.633;8.163
453943.89;68.61;2.72;8.163
459631.74;70.72;2.725;8.163
438334.39;67.51;2.716;8.163
484661.87;58.71;2.689;8.163
431266.64;60.95;2.728;8.163
423707.69;51.71;2.771;8.163
462732.36;62.96;2.735;8.163
407112.22;50.43;2.708;8.163
428631.91;46.35;2.843;8.163
445332.28;48.63;2.869;8.163
519354.88;51.29;2.886;8.163
397631.02;47.19;2.943;8.163
451077.21;44.24;2.976;8.028
465408.72;34.14;2.983;8.028
439132.62;42.72;3.016;8.028
425989.04;44.04;3.01;8.028
490970.95;36.33;2.989;8.028
470921.24;34.61;3.022;8.028
417070.51;59.87;3.045;8.028
432687.97;61.27;3.065;8.028
443334.71;59.52;3.288;8.028
438529.81;54.69;3.459;8.028
425470.84;63.26;3.488;8.028
431754.01;70.33;3.473;8.028
437926.79;56.36;3.524;7.931
443889.5;68.62;3.622;7.931
426666.92;71.01;3.743;7.931
445358.73;70.79;3.807;7.931
423687.2;70.19;3.81;7.931
438789.52;61.87;3.906;7.931
424614.59;75.04;3.899;7.931
435102.2;68.36;3.907;7.931
429305.82;76.86;3.786;7.931
432808.48;83.82;3.699;7.931
424697.05;84.71;3.648;7.931
435481.03;87.54;3.637;7.931
422715.74;85.72;3.594;7.931
428782.38;87.57;3.524;7.852
419764.37;89.16;3.48;7.852
420515.63;91.05;3.575;7.852
423441.76;90.27;3.651;7.852
414245.96;91.56;3.682;7.852
431798.64;94.22;3.684;7.852
412224.67;92.32;3.638;7.852
414450.61;90.11;3.554;7.852
387944.83;92.07;3.523;7.852
369722.32;91.94;3.533;7.852
370897.82;78.87;3.546;7.852
382914.66;80.62;3.526;7.852
391837.56;75.68;3.467;7.852
387001.13;78.91;3.355;7.852
417528.26;71.64;3.285;7.441
410711.99;69.79;3.274;7.441
428958.53;65.16;3.353;7.441
426151.88;65.46;3.372;7.441
432359.04;56.01;3.332;7.441
409686.63;59.8;3.297;7.441
436462.63;61.9;3.308;7.441
452163.93;56.43;3.236;7.441
412385.75;48.72;3.172;7.441
436741.02;41.44;3.158;7.441
441265.08;50.56;3.159;7.441
492022.68;46.54;3.112;7.441
376777.45;45.16;3.129;7.441
457030.86;48.1;3.157;7.057
447023.91;45;3.261;7.057
438760.62;52.21;3.268;7.057
433037.66;50.79;3.29;7.057
434080.74;55.83;3.36;7.057
451365.99;46.52;3.409;7.057
435109.11;45.03;3.51;7.057
425215.71;54.81;3.555;7.057
438640.61;59.3;3.63;7.057
446617.89;57.16;3.669;7.057
413617.45;63.39;3.734;7.057
430222.97;62.96;3.787;7.057
449603.91;67.87;3.845;7.057
461511.92;69.02;3.891;6.891
428784.7;69.03;3.891;6.891
462909.41;66.97;3.877;6.891
433744.83;69.21;3.814;6.891
454477.54;77.53;3.749;6.891
436070.45;74.14;3.688;6.891
460945.14;72.42;3.63;6.891
449355.91;79.49;3.561;6.891
427021.18;79.24;3.501;6.891
437222.94;79.47;3.452;6.891
438523.24;81.51;3.393;6.891
428554.63;81.78;3.346;6.891
423192.4;88.05;3.286;6.891
440553.42;85.26;3.227;6.565
417640.34;82.51;3.256;6.565
427491.04;84.25;3.311;6.565
424581.17;88.09;3.407;6.565
425136.55;91.57;3.417;6.565
430878.28;89.57;3.494;6.565
423351.15;85.55;3.571;6.565
425296.65;77.72;3.62;6.565
439132.5;83.58;3.638;6.565
433565.77;88.4;3.73;6.565
437773.31;76.1;3.717;6.565
443891.64;71.54;3.721;6.565
425410.04;80.38;3.666;6.565
446751.45;70.28;3.617;6.17
434593.26;61.53;3.601;6.17
437537.29;68.52;3.594;6.17
439424.5;70.5;3.506;6.17
1469252.05;39.05;2.572;8.324
1543947.23;37.77;2.548;8.324
1473386.75;39.75;2.514;8.324
1344354.41;45.31;2.561;8.324
1384870.51;48.61;2.625;8.324
1366193.35;57.1;2.667;8.324
1332261.01;54.68;2.72;8.324
1229635.7;51.66;2.732;8.324
1357600.68;64.12;2.719;8.2
1395710.09;65.74;2.77;8.2
1367448.28;67.87;2.808;8.2
1280465.8;64.21;2.795;8.2
1243200.24;66.93;2.78;8.2
1381796.8;70.87;2.835;8.2
1287288.59;73.08;2.854;8.2
1337405.6;74.24;2.826;8.2
1309437.17;80.94;2.759;8.2
1427624.5;82.68;2.705;8.2
1377092.33;83.51;2.668;8.2
1368090.08;86.18;2.637;8.2
1303523.73;87.01;2.653;8.2
1311704.92;82.29;2.669;8.099
1315118.4;81.67;2.642;8.099
1335433.72;85.61;2.623;8.099
1276031.84;87.17;2.608;8.099
1231993.14;83.59;2.64;8.099
1352401.08;90.3;2.627;8.099
1327719.34;89.65;2.692;8.099
1376571.21;89.58;2.664;8.099
1326621.98;86.2;2.619;8.099
1302047.48;82.57;2.577;8.099
1308179.02;79.3;2.565;8.099
1294105.01;83.03;2.582;8.099
1230250.25;80.79;2.624;8.099
1213981.64;70.28;2.603;8.163
1300131.68;65.76;2.633;8.163
1265852.43;68.61;2.72;8.163
1262289.29;70.72;2.725;8.163
1257921.28;67.51;2.716;8.163
1324455.72;58.71;2.689;8.163
1352780.76;60.95;2.728;8.163
1359158.57;51.71;2.771;8.163
1858856.06;62.96;2.735;8.163
1338716.37;50.43;2.708;8.163
1475685.1;46.35;2.843;8.163
1714667;48.63;2.869;8.163
2068942.97;51.29;2.886;8.163
1198071.6;47.19;2.943;8.163
1311986.87;44.24;2.976;8.028
1350730.31;34.14;2.983;8.028
1344167.13;42.72;3.016;8.028
1254955.68;44.04;3.01;8.028
1443206.46;36.33;2.989;8.028
1539230.32;34.61;3.022;8.028
1539063.91;59.87;3.045;8.028
1365678.22;61.27;3.065;8.028
1412721.18;59.52;3.288;8.028
1405572.93;54.69;3.459;8.028
1425559.02;63.26;3.488;8.028
1357036.1;70.33;3.473;8.028
1344890.73;56.36;3.524;7.931
1416790.17;68.62;3.622;7.931
1408464.08;71.01;3.743;7.931
1461393.91;70.79;3.807;7.931
1331137.96;70.19;3.81;7.931
1388755.61;61.87;3.906;7.931
1408118.22;75.04;3.899;7.931
1387365.19;68.36;3.907;7.931
1342273.64;76.86;3.786;7.931
1430348.1;83.82;3.699;7.931
1425299.37;84.71;3.648;7.931
1491039.14;87.54;3.637;7.931
1375962.46;85.72;3.594;7.931
1371889.27;87.57;3.524;7.852
1423144.47;89.16;3.48;7.852
1415473.91;91.05;3.575;7.852
1401944.8;90.27;3.651;7.852
1308122.15;91.56;3.682;7.852
1428993.33;94.22;3.684;7.852
1443311.49;92.32;3.638;7.852
1487542.53;90.11;3.554;7.852
1417267.07;92.07;3.523;7.852
1385769.03;91.94;3.533;7.852
1376670.27;78.87;3.546;7.852
1363460.86;80.62;3.526;7.852
1347607.74;75.68;3.467;7.852
1285534.74;78.91;3.355;7.852
1427383.24;71.64;3.285;7.441
1378340.18;69.79;3.274;7.441
1409310.4;65.16;3.353;7.441
1346862.72;65.46;3.372;7.441
1426405.46;56.01;3.332;7.441
1444783.64;59.8;3.297;7.441
1445174.79;61.9;3.308;7.441
1934099.65;56.43;3.236;7.441
1388809.43;48.72;3.172;7.441
1556798.94;41.44;3.158;7.441
1611196.61;50.56;3.159;7.441
2026176.14;46.54;3.112;7.441
1355405.95;45.16;3.129;7.441
1401232.52;48.1;3.157;7.057
1377485.12;45;3.261;7.057
1372504.9;52.21;3.268;7.057
1259941.48;50.79;3.29;7.057
1391479.91;55.83;3.36;7.057
1527688.58;46.52;3.409;7.057
1570813.52;45.03;3.51;7.057
1392543.37;54.81;3.555;7.057
1427881.22;59.3;3.63;7.057
1439034.86;57.16;3.669;7.057
1481728.13;63.39;3.734;7.057
1365824.97;62.96;3.787;7.057
1318854.22;67.87;3.845;7.057
1496169.81;69.02;3.891;6.891
1407842.91;69.03;3.891;6.891
1407036.59;66.97;3.877;6.891
1311352.25;69.21;3.814;6.891
1391257.28;77.53;3.749;6.891
1392938.06;74.14;3.688;6.891
1441473.82;72.42;3.63;6.891
1397094.26;79.49;3.561;6.891
1404516.29;79.24;3.501;6.891
1443285.79;79.47;3.452;6.891
1431003.43;81.51;3.393;6.891
1394065.76;81.78;3.346;6.891
1349202.25;88.05;3.286;6.891
1458059.42;85.26;3.227;6.565
1374301.34;82.51;3.256;6.565
1392395.2;84.25;3.311;6.565
1303732.36;88.09;3.407;6.565
1390174.63;91.57;3.417;6.565
1386472.59;89.57;3.494;6.565
1410181.7;85.55;3.571;6.565
1379783.21;77.72;3.62;6.565
1373651.49;83.58;3.638;6.565
1358111.62;88.4;3.73;6.565
1327705.44;76.1;3.717;6.565
1373064.87;71.54;3.721;6.565
1279080.58;80.38;3.666;6.565
1363365.05;70.28;3.617;6.17
1401113.42;61.53;3.601;6.17
1378730.45;68.52;3.594;6.17
1340232.55;70.5;3.506;6.17
1087616.19;34.43;2.58;9.014
1123566.12;28.09;2.572;9.014
1082559.06;29.16;2.55;9.014
1053247.1;26.64;2.586;9.014
1066566.74;37.72;2.62;9.014
1093319.37;39.88;2.684;9.014
1059781.78;42.43;2.692;9.014
1076021.58;36.59;2.717;9.014
1131732.94;48.28;2.725;8.963
1095889.22;44.88;2.75;8.963
1082763.27;53.49;2.765;8.963
1072474.8;50.06;2.776;8.963
1066792.63;47.51;2.766;8.963
1133657.58;48.94;2.771;8.963
1079314.52;46.42;2.788;8.963
1143819.35;55.89;2.776;8.963
1205662.85;64.69;2.737;8.963
1149234.96;66.69;2.7;8.963
1192074.09;70.86;2.684;8.963
1150191.72;60.94;2.674;8.963
1124763.74;72.42;2.715;8.963
1187988.64;74.74;2.728;9.017
1077253.67;67.55;2.711;9.017
1120172.24;76.2;2.699;9.017
1109574.11;75.69;2.691;9.017
1065350.56;75.62;2.69;9.017
1144552.09;72.95;2.69;9.017
1157975.68;74.97;2.723;9.017
1189887.86;71.46;2.732;9.017
1140501.03;74.95;2.731;9.017
1095932.51;70.2;2.773;9.017
1028635.39;68.44;2.78;9.017
1043962.36;67.17;2.8;9.017
1067432.1;64.19;2.793;9.017
1061089.56;66.14;2.759;9.137
1085483.44;61.81;2.745;9.137
1096692.88;52.96;2.762;9.137
1102185;52.3;2.762;9.137
1115138.51;45.45;2.748;9.137
1063056.21;49.2;2.729;9.137
1141019.11;42.3;2.737;9.137
1150729.89;36.24;2.758;9.137
1634635.86;29.97;2.742;9.137
1200892.56;35.18;2.712;9.137
1377322.73;36.62;2.728;9.137
1557776.1;36.07;2.778;9.137
1949183.14;30.72;2.781;9.137
955463.84;27.7;2.829;9.137
1046416.17;23.78;2.882;8.818
1028206.51;21.69;2.911;8.818
1078348.91;34.54;2.973;8.818
1006814.85;34.86;3.008;8.818
1070457.8;15.47;3.011;8.818
1124357.2;18.51;3.037;8.818
1183528.58;42.09;3.051;8.818
1054754.67;33;3.101;8.818
1106847.62;39.17;3.232;8.818
1101458.21;36.51;3.372;8.818
1100765.5;45.25;3.406;8.818
1068719.22;46.7;3.414;8.818
1051121.02;44.83;3.461;8.595
1102975.59;48.81;3.532;8.595
1120508.14;45.97;3.611;8.595
1210602.91;48.69;3.636;8.595
1107494.55;44.86;3.663;8.595
1181793.55;46.65;3.735;8.595
1138162.76;56.09;3.767;8.595
1145084.76;45.71;3.828;8.595
1175447.49;55.13;3.795;8.595
1167757;61.25;3.763;8.595
1239741.34;65.49;3.735;8.595
1192031.38;67.38;3.697;8.595
1163869.52;65.06;3.661;8.595
1199845.29;72.86;3.597;8.622
1110244.52;72.56;3.54;8.622
1144254.26;70.55;3.532;8.622
1185674.48;76;3.545;8.622
1169988.62;75.91;3.547;8.622
1201694.14;74.83;3.554;8.622
1206795.74;74.2;3.542;8.622
1221318.17;73.72;3.499;8.622
1183740.91;75.64;3.485;8.622
1152117.5;74.6;3.511;8.622
1128237.3;61.24;3.566;8.622
1142499.25;60.88;3.596;8.622
1116140.29;58.66;3.581;8.622
1088943.98;65.04;3.538;8.622
1149448.02;62.62;3.498;8.513
1175420.26;50.15;3.491;8.513
1151258.74;48.87;3.548;8.513
1185391.96;42.76;3.55;8.513
1204628.28;37.95;3.527;8.513
1182733;38.1;3.505;8.513
1181651.55;42.61;3.479;8.513
1684468.66;40.22;3.424;8.513
1179773.88;33.8;3.378;8.513
1415746.91;17.94;3.331;8.513
1556017.91;26.23;3.266;8.513
1959526.96;25.97;3.173;8.513
1102367.65;32.99;3.119;8.513
1099937.25;36.75;3.095;8.256
1071598.36;28.99;3.077;8.256
1080012.04;36.86;3.055;8.256
1051864.6;36.67;3.038;8.256
1156826.31;35.89;3.031;8.256
1129422.86;23.34;3.103;8.256
1243812.59;24.26;3.113;8.256
1091822.72;33.41;3.129;8.256
1153332.89;33.4;3.191;8.256
1124537.97;39.9;3.286;8.256
1138101.18;51.51;3.486;8.256
1146632.46;47.64;3.664;8.256
1108686.87;56.09;3.75;8.256
1270577.01;51.49;3.854;8.09
1171834.47;52.1;3.901;8.09
1121405.91;49.15;3.936;8.09
1126962.44;61.76;3.927;8.09
1187384.53;58.29;3.903;8.09
1187051.07;55.4;3.87;8.09
1177539.71;57.46;3.837;8.09
1232784.22;59.74;3.804;8.09
1157557.79;62.84;3.764;8.09
1246322.44;71.14;3.741;8.09
1234759.54;70.91;3.723;8.09
1196880.11;74.85;3.735;8.09
1178211.81;81.95;3.693;8.09
1214183.97;78.68;3.646;7.872
1141184.66;71.57;3.613;7.872
1167829.33;77.76;3.585;7.872
1144901.52;77.56;3.57;7.872
1183571.35;75.09;3.528;7.872
1227469.2;75.93;3.509;7.872
1261306.37;70.75;3.545;7.872
1272809.11;70.12;3.558;7.872
1183979.27;76.12;3.556;7.872
1126685.95;72.56;3.596;7.872
1156377.47;64.05;3.659;7.872
1159119.6;63.49;3.765;7.872
1157111.15;60.62;3.789;7.872
1202775.24;55.34;3.779;7.557
1176681.31;43.49;3.76;7.557
1199292.06;53.57;3.75;7.557
1219979.29;47.22;3.686;7.557
274593.43;58.4;2.962;10.115
294882.83;55.47;2.828;10.115
296850.83;62.16;2.915;10.115
284052.77;56.5;2.825;10.115
291484.89;59.17;2.877;10.115
312161;55.61;3.034;10.115
282235.73;64.6;3.054;10.115
262893.76;64.09;2.98;10.115
274634.52;66.79;3.086;9.849
325201.05;68.43;3.004;9.849
307779.64;72.44;3.109;9.849
263263.02;71.59;3.05;9.849
275883.23;73.29;3.105;9.849
326870.13;75.4;3.127;9.849
331173.51;76.8;3.145;9.849
294264.2;82.8;3.12;9.849
279246.33;78.47;3.058;9.849
285100;86.06;2.941;9.849
310800.79;93.52;3.057;9.849
272399.08;87.69;2.935;9.849
259419.91;93.66;3.084;9.849
267495.76;97.66;2.978;9.495
302423.93;95.88;3.1;9.495
280937.84;100.14;2.971;9.495
252734.31;97.04;3.112;9.495
242047.03;92.71;3.017;9.495
262789.95;92.51;3.123;9.495
265367.51;95.57;3.049;9.495
230519.49;96.46;3.041;9.495
224031.19;94;3.022;9.495
237405.82;90.82;3.087;9.495
272834.88;91.77;2.961;9.495
246277.18;89.43;3.028;9.495
231976.84;91.18;2.939;9.495
224294.39;91.45;3.001;9.265
266484.19;79.02;2.924;9.265
251732.92;80.49;3.08;9.265
234175.92;74.2;3.014;9.265
213538.32;71.34;3.13;9.265
246124.61;74.23;3.009;9.265
272803.94;65.21;3.13;9.265
224639.76;61.95;3.047;9.265
240044.57;56.87;3.162;9.265
209986.25;52.82;3.041;9.265
253050.1;60.72;3.091;9.265
238875.26;61.12;3.125;9.265
249246.8;60.43;3.236;9.265
219804.85;52.91;3.148;9.265
243948.82;46.25;3.287;8.951
259527.75;53.63;3.312;8.951
244856.44;59.46;3.336;8.951
231155.9;56.62;3.231;8.951
234218.03;49.26;3.348;8.951
276198.74;53.35;3.381;8.951
252349.6;62.03;3.43;8.951
242901.21;54.89;3.398;8.951
245435.8;59.51;3.674;8.951
270921.44;66.51;3.63;8.951
247234.47;72.72;3.892;8.951
238084.08;63.34;3.716;8.951
232769.09;71.41;3.772;8.687
271924.73;75.11;3.818;8.687
275749.56;64.64;4.089;8.687
248603.3;79.46;3.917;8.687
248561.86;77.44;4.151;8.687
257031.19;77.92;4.193;8.687
279466.87;78.24;4.202;8.687
239206.26;76.07;3.99;8.687
239431.85;82.32;3.933;8.687
243477.03;82.93;3.893;8.687
258427.39;87.02;3.981;8.687
238172.66;91.11;3.935;8.687
238433.53;94.11;3.807;8.687
226702.36;98.43;3.842;8.442
262717.71;96.44;3.793;8.442
265003.47;92.83;3.779;8.442
238915.05;97.17;3.697;8.442
224806.96;95.28;3.694;8.442
242456.39;96.93;3.803;8.442
274721.85;96;3.794;8.442
242771.37;95.89;3.743;8.442
237095.82;99.66;3.663;8.442
239198.36;99.2;3.798;8.442
281842.28;96.22;3.771;8.442
262407.57;85.79;3.784;8.442
234793.12;88.93;3.789;8.442
229731.98;89.1;3.877;8.442
262159.13;81.16;3.827;8.01
272487.33;76.49;3.698;8.01
233543.08;81.74;3.842;8.01
231319.96;76.73;3.843;8.01
236157.12;71.91;3.828;8.01
271961.04;58.75;3.677;8.01
251294.5;63.35;3.669;8.01
255996.47;62.35;3.76;8.01
220060.35;59.12;3.701;8.01
270373.05;47.7;3.644;8.01
259638.35;53.18;3.489;8.01
256235.19;53.39;3.541;8.01
215359.21;51.6;3.428;8.01
267058.08;60.92;3.443;7.603
279447.22;54.61;3.477;7.603
244899.2;55.99;3.66;7.603
236920.49;56.33;3.675;7.603
256091.32;59.53;3.543;7.603
282552.58;59.94;3.722;7.603
266300.98;57.8;3.781;7.603
242526.7;59.41;3.95;7.603
248051.53;60.91;3.882;7.603
287346.29;62.2;3.963;7.603
278067.73;65.99;4.273;7.603
246970.97;60.82;4.288;7.603
251327.67;71.34;4.294;7.603
275911.97;70.75;4.282;7.396
312698.67;73.17;4.254;7.396
261837.2;72.94;4.111;7.396
249798.75;83.07;4.088;7.396
270497.51;82.43;4.058;7.396
295841.84;81.02;4.186;7.396
276899.95;89.81;4.308;7.396
261851.74;88.89;4.127;7.396
261131.09;83.57;4.277;7.396
286082.76;90.94;4.103;7.396
290444.31;92.44;4.144;7.396
261666.29;95.75;4.014;7.396
244338.31;98.15;3.875;7.396
273690.37;93.21;3.666;7.147
287033.64;97.6;3.723;7.147
253205.89;91.49;3.589;7.147
249134.32;93.95;3.769;7.147
258533.12;92.13;3.595;7.147
297753.49;100.07;3.811;7.147
270097.76;96.79;4.002;7.147
247672.56;89.62;4.055;7.147
237129.81;94.55;3.886;7.147
286428.78;92.02;4.124;7.147
277417.53;83.4;3.966;7.147
252709.58;86.53;4.125;7.147
242813.51;86.42;3.966;7.147
265444.9;85.18;4.132;6.895
291781.15;79.64;4.468;6.895
254412.34;75.55;4.449;6.895
253731.13;73.7;4.301;6.895
956228.96;35.44;2.598;9.521
994610.99;36.13;2.573;9.521
983963.07;38.36;2.54;9.521
905756.13;37.28;2.59;9.521
918295.79;42.65;2.654;9.521
921247.88;42.26;2.704;9.521
892070.82;45.86;2.743;9.521
880742.35;42.91;2.752;9.521
979428.66;50.07;2.74;9.593
950684.2;51.26;2.773;9.593
923344.54;59.18;2.81;9.593
910240.68;55.04;2.805;9.593
859922.19;56.58;2.787;9.593
953495.48;57.39;2.836;9.593
933924.44;60.74;2.845;9.593
913616.32;63.99;2.82;9.593
942868.38;68.68;2.756;9.593
966187.51;72.17;2.701;9.593
954681.56;80.84;2.668;9.593
941612.04;73.48;2.635;9.593
895800.07;78.47;2.654;9.593
919229.36;73.66;2.668;9.816
911210.81;75;2.637;9.816
930269.79;78.53;2.621;9.816
902050.95;79.58;2.612;9.816
875976.83;72.26;2.65;9.816
987435.35;73.8;2.64;9.816
951208.65;76.72;2.698;9.816
985152.94;76.45;2.671;9.816
855421.39;72.87;2.621;9.816
964356.74;72.59;2.584;9.816
932240.96;72.61;2.574;9.816
885445.47;70.71;2.594;9.816
867539.07;69.78;2.642;9.816
865709.11;70.13;2.619;10.21
931710.67;65.21;2.645;10.21
888703.62;59.57;2.732;10.21
